# Generated from Chewing tsi.csv
# Source revision: ea74f76dd2548b1d65d0ff70c3ae66057a6ad97d
# Dictionary license: LGPL-2.1-or-later
㹴	犬
冗詞	贅
冗詞贅	句
冠	軍	狀	群	心	冕	亞	王	詞
冠三	軍
冠不	整
冠亞	軍
冠冕	堂
冠冕堂	皇
冠心	病
冠文	物
冠李	戴	下
冠楚	楚
冠求	去
冠狀	動
冠狀動	脈
冠禽	獸
冠納	履
冠絕	群
冠絕群	芳
冠而	去
冠蓋	雲
冠蓋雲	集
冠詩	人
冠軍	賽
冠霞	帔
冤	枉	家	獄	大	魂	仇	屈	案
冤冤	相
冤冤相	報
冤叫	屈
冤大	頭
冤家	路
冤家路	窄
冤有	頭
冤有頭	債
冤有頭債	有
冤無	仇
冤相	報
冤而	死	終
冤負	屈
冤雪	恨
冥	想	王	冥	誕	中	紙	頑	之
冥之	中
冥冥	中	之
冥冥之	中
冥王	星
冥頑	不
冥頑不	靈
冪	級
冪級	數
冬	天	季	山	令	瓜	至	日	眠
冬令	救
冬令救	濟
冬季	世
冬季世	界
冬小	麥
冬山	河
冬暖	夏
冬暖夏	涼
冬瓜	茶	湯
冬眠	期
冬臘	月
冬蟲	夏
冬蟲夏	草
冬青	樹
冰	箱	冰	淇	冷	山	河	水	場
冰上	表	運
冰上表	演
冰上運	動
冰冰	冷	涼
冰冰冷	冷
冰冰涼	涼
冰冷	冷
冰凍	三	食
冰凍三	尺
冰凍食	品
冰天	雪
冰天雪	地
冰山	美	一
冰山一	角
冰山美	人
冰晶	石
冰棍	兒
冰河	期	時
冰河時	期
冰消	瓦
冰消瓦	解
冰涼	涼
冰淇	淋
冰清	玉
冰清玉	潔
冰片	粉
冰盞	兒
冰箱	門
冰糖	水
冰茹	蘗
冰蝕	湖
冰起	來
冰雪	聰	遍
冰雪聰	明
冰雪遍	地
冶	金	煉	性	豔	工	鐵	遊	子
冶性	情
冶煉	廠
冶金	工	學	業	術
冶金工	業
冶鑄	劍
冷	凍	氣	卻	藏	媒	靜	笑	戰
冷下	來
冷不	防	熱	冷
冷乍	熱
冷冰	冰
冷冷	清	淡	靜
冷冷淡	淡
冷冷清	清
冷冷靜	靜
冷凍	櫃	機	劑	室	箱	庫	食
冷凍食	品
冷凝	器	劑
冷加	工
冷卻	器	劑
冷嘲	熱
冷嘲熱	諷
冷忽	熱
冷感	症
冷抽	象
冷收	縮
冷敷	法
冷暖	自	人
冷暖人	間	面
冷暖人面	逐
冷暖自	知
冷杉	木
冷板	凳
冷次	定
冷次定	律
冷氣	機	團	設
冷氣設	備
冷水	機	器	浴
冷汗	直
冷汗直	流
冷洗	精
冷淡	淡
冷清	清
冷無	比
冷熱	病
冷療	法
冷眼	旁	相
冷眼旁	觀
冷眼相	待
冷笑	話
冷若	冰
冷若冰	霜
冷蔬	菜
冷藏	箱	庫	室	櫃	車	器	法
冷血	動
冷血動	物
冷言	冷	諷
冷言冷	語
冷言諷	語
冷軋	機	鋼
冷軋鋼	板
冷酷	無
冷酷無	情
冷醃	法
冷門	課
冷靜	下	靜
冷靜下	來
冷颼	颼
冷食	物	部
冷飲	店	部
冼	星
冼星	海
冽	泉
准	予	許	考	將	假	書	下
准下	來
准考	證
凋	零	謝	落	萎	敝	殘	逝
凌	晨	波	雲	駕	虐	亂	厲	空
凌亂	不
凌亂不	堪
凌厲	攻
凌厲攻	勢
凌晨	時
凌晨時	分
凌氣	逼
凌氣逼	人
凌空	飛	高
凌空飛	行
凌空高	飛
凌雲	壯
凌雲壯	志
凌霄	飛
凌霄飛	車
凌駕	在
凍	結	櫃	頂	機	死	傷	劑	僵
凍三	尺
凍原	地
凍原地	帶
凍結	成
凍頂	烏
凍頂烏	龍
凍頂烏龍	茶
凍食	品
凜	然	凜	冽
凝	土	聚	視	結	血	固	集	重
凝合	力
凝固	點
凝汽	器
凝神	靜
凝神靜	聽
凝結	器	水	劑	力	為	點
凝聚	力
凝血	劑
凝視	著
凝集	反	力
凝集反	應
几	淨	案	几
几案	之
几案之	才
凡	是	事	在	人	有	夫	爾	於
凡事	起
凡事起	頭
凡事起頭	難
凡入	聖
凡四	聖
凡士	林
凡夫	俗
凡夫俗	子
凡尼	亞
凡尼亞	州
凡此	種
凡此種	種
凡爾	賽
凡立	司
凰	花	木	山	樹	竹	于	鳳
凰于	飛
凰花	開
凱	旋	莉	撒	悅	族	恩	子	歌
凱塞	琳
凱恩	斯
凱旋	門	歸
凱旋歸	來
凱言	旋
凱達	格
凱達格	蘭
凳	子
凶	手	猛	狠	險	悍	化	惡	多
凶化	吉
凶多	吉
凶多吉	少
凶惡	極
凶未	卜
凶極	惡
凶殺	案
凶相	畢
凶相畢	露
凶神	惡	附
凶神惡	煞
凶神附	體
凶終	隙
凶終隙	末
凸	出	輪	版	起	緣	不	透	鏡
凸不	平
凸出	來	去	成
凸多	邊
凸多邊	形
凸板	印
凸板印	刷
凸版	印
凸版印	刷
凸狀	物
凸起	來
凸輪	軸
凸透	鏡
凸面	鏡
凸顯	出
凹	凸	陷	洞	版	槽	處	透	面
凹下	來	去
凹凸	不	鏡	凸
凹凸不	平
凹凹	凸
凹凹凸	凸
凹槽	鐵
凹槽鐵	軌
凹洞	裡
凹版	印
凹版印	刷
凹透	鏡
凹陷	下
凹陷下	去
凹面	鏡
出	版	口	來	現	線	去	生	席
出一	轍	口
出不	窮	起	可	遜
出世	法
出主	意
出乎	意
出乎意	料	外
出乎意料	之
出乖	露
出乖露	醜
出亂	子
出人	意	頭
出人意	料	表	外
出人頭	地
出來	時
出個	價
出借	書
出入	口	境	證	証
出公	差
出其	不	右
出其不	意	備
出其右	者
出出	氣	進
出出進	進
出功	率
出勤	率
出原	形
出去	時
出口	區	貿	商	貨	成	稅	傷	入
出口傷	人
出口入	耳
出口成	章
出口貿	易
出同	進
出名	門
出售	一
出售一	空
出唱	片
出國	前	時	者	家
出土	文
出土文	物
出在	羊
出在羊	身
出在羊身	上
出埃	及
出埃及	記
出境	證	許	管	簽	証
出境管	理
出境管理	局
出境簽	證
出境許	可
出境許可	證
出外	景	人
出奇	制
出奇制	勝
出如	山
出家	人
出將	入
出將入	相
出岔	子
出差	費
出師	表	不
出師不	利
出席	率
出庭	應	作
出庭作	證
出庭應	訊
出廠	價
出廠價	格
出心	裁
出必	行
出惟	行
出惡	言
出所	料
出操	課
出於	藍
出日	落
出晚	歸
出有	因
出望	外
出此	下
出此下	策
出殯	日
出毛	病
出氣	筒
出水	芙	管
出水芙	蓉
出污	泥
出污泥	而
出污泥而	不
出沒	不	無
出沒不	定
出沒無	常
出洋	相
出海	捕	口	打
出海打	魚
出海捕	魚
出淡	入
出淤	泥
出淤泥	而
出淤泥而	不
出港	證
出渾	身
出渾身	解
出渾身解	數
出火	坑
出無	名
出爾	反
出爾反	爾
出版	社	日	者	業	商	項	物	界
出版前	編
出版前編	目
出版地	缺
出版日	期
出版期	缺
出版業	務
出版社	目	不	叢	書	清	裝
出版社不	詳
出版社叢	集
出版社書	目
出版社清	樣
出版社目	錄
出版社裝	禎
出狀	元
出生	地	率	入	證	紙
出生入	死
出生證	明
出產	地
出病	來
出發	點
出眼	淚
出破	綻
出示	證
出示證	件
出社	會
出神	入
出神入	化
出租	人	店
出穢	言
出笑	話
出範	圍
出納	組	員	科	系	處
出納系	統
出細	活
出而	作
出自	於
出芽	法
出苗	率
出茅	廬
出虎	口
出血	性	病
出西	施
出言	不	成
出言不	遜
出言成	章
出話	來
出謀	劃
出謀劃	策
出變	壓
出變壓	器
出谷	遷
出谷遷	喬
出象	牙
出貨	量	單
出費	用
出資	人
出起	來
出超	額	國
出車	禍
出軌	行
出軌行	為
出進	進
出道	時
出遠	門
出重	圍
出鋒	頭
出錢	出
出錢出	力
出門	時	在
出門在	外
出阻	抗
出雙	入
出雙入	對
出頭	天	露
出頭露	面
出類	拔
出類拔	萃
出風	頭
出馬	腳	上
出馬上	場	陣
出高	徒
出鬼	沒
函	數	授	索	送	令	購	件	寄
函分	析
函授	學	班	教
函授學	校
函授教	育
函梏	關
函購	量
刀	具	劍	械	子	片	鋒	法	疤
刀下	留
刀下留	人
刀俎	魚
刀俎魚	肉
刀光	劍
刀光劍	影
刀兩	斷
刀具	耐
刀具耐	用
刀具耐用	度
刀削	麵
刀動	槍
刀奪	愛
刀小	試
刀山	劍
刀山劍	樹
刀弄	槍
刀手	術
刀斬	亂
刀斬亂	麻
刀未	老
刀棍	齊
刀棍齊	加
刀槍	不
刀槍不	入
刀殺	人
刀直	入
刀相	助
刀真	槍
刀立	地
刀立地	成
刀立地成	佛
刀耕	火
刀耕火	耨
刀萬	剮
刀赴	會
刀開	關
刀闊	斧
刀霍	霍
刀馬	旦
刁	難	鑽	蠻	斗	悍	民	滑	猾
刁鑽	古
刁鑽古	怪
刃	而	有	具	鋒	口	相	角
刃有	餘
刃相	接
刃而	解
分	析	類	別	鐘	子	享	公	為
分一	秒
分不	清	開	出
分不清	楚
分久	必
分久必	合
分之	一	二	百	三	想	差	財
分之一	百
分五	裂
分佈	圖	區
分來	分
分來分	去
分光	鏡	計	度
分內	之
分內之	事
分公	司
分出	來	去
分分	合
分分合	合
分列	為	式
分別	出	觀	部
分別部	居
分割	為
分區	賽
分合	合
分壓	力
分奪	秒
分子	生	量	式	結	尾	運	篩	論
分子化	合
分子化合	物
分子濃	度
分子生	物
分子生物	學
分子結	構
分子運	動
分子運動	論
分子電	流
分守	己
分寸	已
分寸已	亂
分屍	案
分層	負
分層負	責
分崩	離
分崩離	析	兮
分工	合
分工合	作
分已	盡
分布	區
分床	而
分床而	眠	睡
分度	頭	器	規
分庭	抗
分庭抗	禮
分式	方
分式方	程
分彼	此
分得	出	清	到
分感	激
分憂	解
分憂解	勞
分我	杯
分我杯	羹
分戶	帳
分批	交	進
分批交	貨
分批進	行
分支	機
分支機	關
分收	穫	獲
分改	造
分散	染	劑	度	主	介	相	開
分散主	義
分散介	質
分散染	料
分散開	來
分文	不
分文不	值	取
分斤	掰	撥
分斤掰	兩
分斤撥	兩
分方	程
分日	線
分明	是	兒
分時	節	走
分時走	勢
分時走勢	圖
分晝	夜
分期	付
分期付	款
分析	儀	家	師	器	語	出
分析出	來
分標	準
分段	進	收
分段收	票
分段進	行
分毫	不
分毫不	差
分水	嶺	線
分泌	物	腺	管
分法	身
分為	二
分班	考
分班考	試
分甘	共
分甘共	苦
分生	孢	組
分生孢	子
分生組	織
分男	女
分男女	老
分男女老	幼
分界	線
分皂	白
分秋	色
分秒	必	不
分秒不	差
分秒必	爭
分級	淬
分級淬	火
分組	討	活
分組活	動
分組討	論
分線	規
分而	治
分而治	之
分耕	耘
分肯	定
分色	鏡
分花	用
分蘗	期	節
分裂	症	為	主	性	法
分裂主	義
分角	器
分解	成	為	掉	反
分解反	應
分詞	構
分詞構	句
分贓	不
分贓不	均
分起	來
分路	揚
分路揚	鑣
分身	乏
分身乏	術
分軒	輊
分輕	重
分輕重	緩
分輕重緩	急
分辨	真	是	善
分辨善	惡
分辨是	非
分辨真	假
分進	合
分進合	擊
分過	來	去
分道	揚
分道揚	鑣
分配	給	器	律	率	閥
分釵	斷
分釵斷	帶
分銷	店
分錢	一
分錢一	分
分錢一分	貨
分門	別
分門別	類
分隔	島
分離	出	法
分離出	來
分難	解	捨
分電	路
分青	紅
分青紅	皂
分青紅皂	白
分音	符
分頭	去	來	辦
分頭辦	理
分類	法	學	帳	核	賬
分類帳	戶
分類核	算
分飾	兩
分飾兩	角
分餾	塔	器	法
分首	從
分香	賣
分香賣	履
分高	下
切	都	換	割	削	除	實	入	片
切上	來	去
切下	來	去
切不	變
切中	要	抱
切中要	害
切出	來	去
切分	音
切切	私
切切私	語
切削	機	力	速	性	用	角
切削性	能
切削用	量
切削速	度
切割	機	成
切動	人
切合	實	需
切合實	際
切合需	要
切實	際	可	有
切實可	行
切實有	效
切從	簡
切片	檢	機
切片檢	查
切磋	琢
切磋琢	磨
切私	語
切結	書
切肉	刀
切腹	自
切腹自	殺
切膚	之
切膚之	痛
切菜	刀
切起	來
切身	利	經
切身利	益
切身經	驗
切進	來	去
切過	來	去
切都	是	在
切關	懷
切需	要
切體	認
刈	包	草	稻
刈草	機
刊	登	物	載	頭	出	號	室	行
刊主	編
刊出	來
刊處	分
刊雜	誌
刎	頸
刑	事	法	罰	警	案	人	責	犯
刑事	訴	案	責	警	處	犯	法	局
刑事案	件
刑事法	庭
刑事犯	罪
刑事處	分
刑事訴	訟
刑事訴訟	法
刑事警	察
刑事責	任
刑峻	法	罰
刑拷	打
刑期	無
刑期無	刑
刑法	志
刑義	殺
刑警	隊
刑部	侍
刑部侍	郎
划	算	船	水	不	得	開	了	著
划不	來
划來	划
划來划	去
划得	來
划著	走
划起	來
划進	來	去
划過	來	去
划龍	舟
列	印	表	入	出	為	車	舉	管
列上	去	來
列主	義
列冠	軍
列出	來
列前	茅
列印	機
列塔	利
列塔利	亞
列寧	格	主	全	選
列寧主	義
列寧全	集
列寧格	勒
列寧選	集
列席	代
列席代	表
列支	敦
列支敦	斯
列支敦斯	登
列於	後
列日	涅
列日涅	夫
列氏	寒
列氏寒	暑
列氏寒暑	表
列漢	諾
列漢諾	夫
列祖	列
列祖列	宗
列第	一
列管	流
列管流	氓
列組	合
列舉	如
列舉如	下	右
列茲	涅
列表	機
列譯	文
列車	長	員
列輸	入
列輸入	法
列隊	歡
列隊歡	迎
列顛	尼
列顛尼	亞
初	版	獻	步	級	學	次	選	審
初中	生
初出	茅
初出茅	廬
初存	貨
初學	者
初幾	個	天	年
初幾個	月
初戀	情
初戀情	人
初春	時
初春時	節
初校	樣
初次	見
初次見	面
初步	階	編
初步編	目
初步階	段
初版	書
初生	之
初生之	犢
初生之犢	不
初等	教
初等教	育
初級	班	中	社	線
初級中	學
初級線	圈
初試	啼
初試啼	聲
初轉	法
初轉法	輪
初速	度
初露	鋒
初露鋒	芒
判	斷	決	定	例	刑	別	處	讀
判下	去	來
判何	罪
判別	式
判史	學
判性	思
判性思	考
判斷	力	句	是
判斷是	非
判有	罪
判桌	上
判死	罪
判決	書
判法	學
判無	罪
判若	兩	雲
判若兩	人
判若雲	泥
判起	來
別	人	碼	是	的	墅	名	再	讓
別三	日
別上	去	來
別下	來	去
別主	流
別主流	化
別人	的
別來	無
別來無	恙
別依	依
別傻	了
別公	積
別公積	金
別具	一	匠	慧
別具一	格
別具匠	心
別具慧	眼
別出	心	來	去
別出心	裁
別動	隊
別勝	新
別勝新	婚
別嚇	人
別多	年	日
別差	異
別已	久
別平	等
別平等	教
別平等教	育
別待	遇
別情	況	依
別情依	依
別指	導
別描	頭
別教	育	學
別是	非
別有	用	天	所
別有天	地
別有所	指
別有用	心	意
別樹	一
別樹一	幟	格
別測	驗
別無	他	分
別無他	法
別無分	號
別現	象
別生	氣	產
別生產	價
別生產價	格
別的	人
別種	的
別能	力
別苗	頭
別行	政
別行政	區
別認	同
別認同	障
別認同障	礙
別說	出	到	起
別談	話
別費	率
別贈	言
別起	來
別輔	導
別過	來	去
別部	居
別重	逢
別開	生
別開生	面
別離	苦
刨	冰	床	刀	除	根	出	子	花
刨出	來
刨根	問
刨根問	底
利	用	率	益	事	亞	息	潤	器
利上	滾
利上滾	利
利主	義
利乘	便
利事	業
利事業	所
利事業所	得
利亞	人	平	特
利亞平	原
利人	利	和
利人利	己
利他	人	主
利他主	義
利令	智
利令智	昏
利共	和
利共和	國
利加	洲
利半	島
利口	酒	捷
利口捷	給
利可	圖
利商	店
利四	世
利國	利
利國利	民
利在	望
利垂	亞
利基	金
利基金	會
利堅	合	共
利堅共	和
利堅共和	國
利堅合	眾
利堅合眾	國
利塔	尼
利塔尼	亞
利多	銷	於	弊
利多弊	少
利多於	弊
利夜	叉
利夜叉	明
利夜叉明	王
利大	平
利大平	原
利安	人
利害	關	衝
利害衝	突
利害關	係
利尼	時
利尼時	代
利尿	劑
利工	程
利己	主	利
利己主	義
利己利	人
利帝	國
利弊	得
利弊得	失
利必	有
利必有	弊
利忘	義
利息	收	支	費
利息支	出
利息收	入
利息費	用
利慾	薰
利慾薰	心
利是	圖
利時	人
利有	弊
利果	實
利桑	那	納
利桑納	州
利桑那	州
利歸	來
利比	亞	裡	里
利比裡	亞
利比里	亞
利海	峽
利潤	率	留
利潤留	成
利物	浦
利物浦	港
利王	國
利瑪	竇
利用	率	價	係	厚
利用係	數
利用價	值
利用厚	生
利益	輸	者
利益輸	送
利福	尼	洛
利福尼	亞
利福尼亞	州
利維	亞
利聯	盟
利能	力
利菩	薩
利蘭	州
利貸	者	資
利貸資	本
利運	河
利避	害
利重	義
利除	弊
利雅	得
利雙	收
利馬	竇
刪	除	掉	改	減	去	節	成	剪
刪減	成
刪節	本	號
刮	傷	鬍	目	刀	起	痕	痧	風
刮下	來	去
刮來	刮
刮來刮	去
刮刮	叫	樂	雜
刮刮雜	雜
刮地	皮
刮搭	板
刮搭板	兒
刮目	相
刮目相	看	待
刮腸	洗
刮腸洗	胃
刮臉	刀
刮起	來
刮過	來	去
刮雜	雜
刮鬍	子	刀
到	底	了	達	處	此	時	期	來
到不	可
到之	處
到人	數
到付	款
到做	到
到嘴	邊
到場	人
到場人	員
到天	亮
到好	處
到如	今
到底	是	有	在	會
到成	功
到擒	來
到早	退
到時	候
到曹	操
到橋	頭
到橋頭	自
到橋頭自	然
到此	為	一
到此一	遊
到此為	止
到死	耗	老
到死老	鼠
到死耗	子
到深	處
到深處	無
到深處無	怨
到渠	成
到為	止
到病	除
到癢	處
到筆	隨
到縣	裡
到老	學
到老學	到
到老學到	老
到職	人
到職人	員
到臨	頭
到自	然
到自然	成
到處	都	是
到頭	來
制	度	台	定	器	訂	執	服	裁
制主	義
制作	用
制冷	機
制制	度
制動	器	缸	閥
制勝	之
制勝之	道
制執	行
制定	出
制定出	來
制度	化
制憲	會
制憲會	議
制成	品
制手	段
制政	治	府	體
制敵	機
制敵機	先
制於	人
制時	代
制海	權
制濫	造
制禮	作
制禮作	樂
制空	權
制經	濟
制處	分
制行	動
制衡	作
制衡作	用
制裕	如
制資	本
制起	來
制酸	劑	性
制音	器
制飼	料
制高	點
刷	業	廠	機	品	牙	子	新	刷
刷上	來	去
刷下	來	去
刷來	刷
刷來刷	去
刷刷	牙	聲
刷新	紀
刷新紀	錄
刷業	者
刷牙	漱
刷牙漱	口
刷起	來
券	市	交	商	公	在	行
券交	易
券交易	所	稅
券公	司
券在	握
券市	場
刺	激	繡	客	痛	殺	耳	網	傷
刺上	來	去
刺下	去	來
刺不	可
刺出	來	去
刺在	背
刺客	列
刺客列	傳
刺探	出
刺殺	出
刺殺出	局
刺毛	輥
刺激	性	作	劑	法
刺激作	用
刺痛	性
刺訓	練
刺麻	醉
刻	表	意	度	板	印	字	不	劃
刻上	來	去
刻下	來	去
刻不	容
刻不容	緩
刻之	間
刻值	千
刻值千	金
刻劃	出	入
刻劃入	微
刻千	金
刻印	象
刻圖	章
刻度	盤	尺
刻影	響
刻意	求
刻意求	精
刻木	為
刻木為	吏
刻板	印
刻板印	象
刻燭	賦
刻燭賦	詩
刻版	印
刻版印	刷
刻畫	來	無
刻畫無	鹽
刻肌	刻
刻肌刻	骨
刻舟	求
刻舟求	劍
刻苦	耐
刻苦耐	勞
刻薄	話
刻蠟	紙
刻起	來
刻過	來	去
刻骨	銘	鏤
刻骨銘	心
刻骨鏤	心
刻鵠	類
刻鵠類	鶩
剁	成	碎
剃	頭	毛	度	刀	髮	了	鬚
剃頭	髮
剃髮	為
剃髮為	尼
則	是	為	有	在	上	會	無	要
則不	達
則亂	大
則亂大	謀
則以	憂	喜
則兩	利
則勿	用	憚	疑
則勿憚	改
則勿用	用
則勿用用	則
則安	之
則為	王	虜
則為王	敗
則為王敗	則
則美	矣
則運	算
剉	冰
削	減	弱	價	皮	薄	削	去	機
削來	削
削來削	去
削性	能
削減	到	成
削用	量
削皮	刀
削蘋	果
削足	適
削足適	履
削速	度
削鉛	筆
削鉛筆	機
削階	級
削髮	為
削髮為	僧	尼
剋	星	一	制	服	死	薄
剋一	物
剌	剌	子
剌子	模
前	往	項	面	言	後	輩	景	述
前一	後	步	級
前不	顧	後
前不顧	後
前之	計
前事	後	不
前事不	忘
前人	種	人	後
前人人	平
前人人平	等
前人種	樹
前仆	後
前仆後	繼
前仰	後
前仰後	合
前俯	後
前俯後	仰
前倨	後
前倨後	恭
前兒	童
前列	腺
前前	後
前前後	後
前功	盡
前功盡	棄
前半	段	部	夜
前台	後
前呼	後
前呼後	擁
前哨	戰	站
前因	後
前因後	果
前塵	往
前塵往	事
前大	猜
前大猜	題
前奏	曲
前婚	後
前山	後
前幕	後
前後	後	左	矛	任	夾	相
前後夾	攻
前後左	右
前後相	悖	隨
前後矛	盾
前忽	後
前思	後
前思後	想
前情	摘
前情摘	要
前想	後
前戰	後
前所	未
前所未	有	見
前挽	後
前挽後	推
前排	觀
前排觀	眾
前撲	後
前撲後	繼
前教	育
前敵	後
前方	丈
前時	代
前會	議
前月	下
前期	損
前期損	益
前檢	查
前毖	後
前洗	手
前清	客
前滾	翻
前為	止
前無	古
前無古	人
前看	齊
前瞻	性
前短	後
前短後	長
前程	似	萬
前程似	錦
前程萬	里
前絕	後
前編	目
前置	引	詞
前置引	擎
前考	後
前臂	骨
前言	不
前言不	對
前言不對	後
前課	後
前跟	後
前躓	後
前車	之
前車之	鑑	覆
前途	無
前途無	量	亮
前遺	言
前金	區
前鎮	區
前門	後
前陣	子
前預	習
前顧	後
剎	那	車	時	住
剎那	間	之
剎那之	間
剔	除	透	出	牙	了	去	著	開
剖	析	面	學	腹	開	白	成	刀
剖瓜	分
剖示	圖
剖肝	泣
剖肝泣	血
剖腹	生	產	自
剖腹生	產
剖腹自	殺
剖視	圖
剖豆	分
剖面	圖
剛	剛	才	好	果	性	從	出	經
剛不	壞
剛不壞	之
剛不壞之	身
剛來	的
剛內	柔
剛出	道	來	去
剛剛	是	在
剛力	士
剛回	來	到	去
剛夜	叉
剛夜叉	明
剛夜叉明	王
剛好	是	在
剛心	菩
剛心菩	薩
剛怒	目
剛愎	自
剛愎自	用
剛成	立
剛才	在	是
剛明	王
剛板	硬
剛板硬	正
剛果	河
剛柔	並
剛柔並	濟
剛正	不
剛正不	阿
剛毅	木	不
剛毅不	屈
剛毅木	訥	納
剛薩	埵
剛過	來	去
剛頂	經
剜	肉
剜肉	補	醫
剜肉補	瘡
剜肉醫	瘡
剝	離	奪	削	皮	落	開	繭	下
剝削	階	人
剝削階	級
剝奪	走
剝生	吞
剩	下	餘	無	菜	飯	磁	了	人
剩下	來
剩人	口
剩無	幾
剩飯	剩
剩飯剩	菜
剩餘	價	勞	物	產
剩餘價	值
剩餘價值	率
剩餘勞	力	動
剩餘產	品
剪	影	輯	到	貼	報	下	接	刀
剪下	來	去
剪刀	差
剪彩	儀
剪彩儀	式
剪應	力
剪接	室	法
剪毛	機
剪票	員
剪草	除
剪草除	根
剪裁	法
剪貼	簿	出
剪起	來
剪輯	法
剪過	來	去
剪頭	髮
副	教	總	院	作	議	刊	主	本
副主	席	任	教
副主任	委
副主任委	員
副作	用
副其	實
副原	料
副反	應
副司	令
副團	長
副官	處
副官處	長
副廠	長
副所	長
副教	授
副會	長
副校	長
副檔	名
副武	裝
副熱	帶
副班	長
副產	品	物
副甲	狀
副甲狀	線
副社	長
副程	式
副精	力
副線	圈
副總	統	經	裁	理	司
副總司	令
副總經	理
副董	事
副董事	長
副處	長
副詞	片
副詞片	語
副議	長
副院	長
副食	品
割	愛	機	捨	過	讓	傷	草	成
割下	來	去
割不	可
割來	割
割來割	去
割包	皮
割回	來	去
割圓	術
割地	賠
割地賠	款
割席	絕
割席絕	交
割情	結
割捨	不
割捨不	下
割稻	機	米
割腕	自
割腕自	殺
割草	機
割讓	土
割讓土	地
割起	來
割進	去	來
割過	來	去
剴	切
創	造	作	新	意	立	業	辦	刊
創一	格
創世	紀
創作	者	人	力	家	技	方	實
創作實	踐
創作技	巧
創作方	法
創刊	號	詞
創制	權
創始	人	者
創建	人	者
創新	作
創新作	品
創業	者	楷	基
創業基	金
創業楷	模
創痍	滿
創痍滿	目
創立	出
創紀	錄
創辦	人	者
創造	出	力	性	成
創鉅	痛
創鉅痛	深
剷	除	平	出
剽	竊	悍	劫	掠
剿	匪	滅	共	平	捕	撫	獲	襲
剿匪	抗	時
剿匪抗	戰
剿匪時	期
剿撫	兼
剿撫兼	施
劃	書	案	撥	分	定	法	上	下
劃一	不
劃一不	二
劃來	劃
劃來劃	去
劃入	微
劃分	為
劃利	潤
劃地	自
劃地自	限
劃撥	帳
劃撥帳	號
劃時	代
劃清	界
劃清界	線	限
劃生	育
劃經	濟
劄	記
劇	情	場	團	本	院	烈	中	照
劇中	人
劇作	家
劇力	萬
劇力萬	鈞
劇務	員
劇實	驗
劇實驗	學
劇實驗學	校
劇情	片
劇烈	性
劇藝	學
劇藝學	校
劇表	演
劇評	人
劈	腿	頭	開	成	裂	劈	哩	柴
劈刺	訓
劈刺訓	練
劈劈	啪	看
劈劈啪	啪
劈哩	啪
劈哩啪	啦
劈啪	啪
劉	德	備	邦	秀	銘	墉	安	姥
劉坤	一
劉姥	姥
劉姥姥	進
劉姥姥進	大
劉宗	敏
劉少	奇
劉師	培
劉康	民
劉德	華
劉文	正	聰
劉福	通
劉胡	蘭
劉銘	傳
劉長	瑜
劉雪	華
劉體	純
劊	子
劊子	手
劍	道	橋	客	潭	法	術	氣	光
劍及	屨
劍及屨	及
劍唇	槍
劍拔	弩
劍拔弩	張
劍斬	情
劍斬情	絲
劍橋	大
劍橋大	學
劍脣	鎗
劍蘭	花
劑	量	師	學	身	品
劑身	心
力	量	學	於	氣	行	公	求	機
力一	打	拍	擊
力下	去
力不	足	從	討	繼	勝
力不勝	任
力不從	心
力不討	好
力亂	神
力二	世
力交	瘁	疲
力以	赴
力作	用
力傳	動
力充	沛
力公	司
力出	力
力加	速
力加速	度
力助	手
力勞	動
力勢	能
力十	足
力去	做
力反	對
力合	作
力同	心
力單	勢
力單勢	弱
力器	械
力四	射
力回	饋
力圖	振
力圖振	作
力士	錶	捉
力士捉	蠅
力多	邊
力多邊	形
力大	無	如
力大如	牛
力大無	窮	比
力學	不
力學不	倦
力定	律
力工	業
力強	度
力循	環
力所	能	不	未
力所不	及
力所未	逮
力所能	及
力拔	山
力拔山	兮
力招	架
力拼	眾
力拼眾	敵
力挽	狂
力挽狂	瀾
力排	眾
力排眾	議
力支	持
力救	濟
力於	人
力旺	盛
力是	視
力更	生
力有	未
力有未	逮
力服	人
力機	械	關	車
力比	賽
力求	上
力求上	進
力混	凝
力混凝	土
力測	驗
力激	盪
力燃	燒
力燃燒	室
力爭	上	取
力爭上	游
力用	盡
力疾	從
力疾從	公
力發	電
力發電	廠
力盡	筋
力盡筋	疲
力相	助
力範	圍
力經	營
力維	艱
力而	為	行
力萬	鈞
力薄	才
力薄才	疏
力衰	竭
力裝	置
力解	決
力負	荷
力資	源
力賽	跑
力輸	送
力退	眾
力退眾	敵
力透	紙
力透紙	背
力過	人	剩	度	程
力道	十
力道十	足
力量	對
力量對	比
力鋼	筋
力雄	厚
力革	命
功	能	大	用	率	課	利	夫	效
功不	可	受
功不受	祿
功不可	沒
功偉	業	績
功利	主
功利主	義
功到	自
功到自	然
功到自然	成
功功	率
功勞	簿
功勳	彪
功勳彪	炳
功厥	偉
功受	祿
功告	成
功嘉	獎
功國	小
功在	身
功大	學	於	業
功大於	過
功嬉	無
功嬉無	益
功學	社
功德	無	會
功德無	量
功成	身	名	萬	不
功成不	居
功成名	就	遂
功成萬	骨
功成萬骨	枯
功成身	退
功敗	垂
功敗垂	成
功率	因	放
功率因	數
功率放	大
功率放大	器
功甚	偉
功當	量
功盡	棄
功而	返	退
功能	表	鍵
功虧	一
功虧一	簣
